,date,gacc,fires,cumulative_acres,crews,engines,helicopters,total_personnel
10490,2020-07-21,SWCC,14,"332,006",24,31,11,500
10491,2020-07-21,RMCC,8,"26,432",1,10,1,119
10492,2020-07-21,EACC,0,0,0,0,0,0
10493,2020-07-21,SACC,8,"40,377",0,17,1,73
10494,2020-07-31,NWCC,11,"14,275",21,60,10,963
10495,2020-07-31,ONCC,9,"117,608",114,255,39,"5,042"
10496,2020-07-31,OSCC,6,"34,168",16,57,10,653
10497,2020-07-31,NRCC,4,"15,622",14,23,7,375
10498,2020-07-31,GBCC,13,"53,221",21,45,15,806
10499,2020-07-31,SWCC,9,"100,663",1,14,1,77
10500,2020-07-31,RMCC,2,"1,444",0,6,0,19
10501,2020-07-31,EACC,0,0,0,0,0,0
10502,2020-07-31,SACC,2,"1,462",2,8,0,66
10503,2024-06-30,NWCC,11,"36,881",53,72,12,"1,869"
10504,2024-06-30,ONCC,4,"21,983",41,74,0,"1,456"
10505,2024-06-30,OSCC,5,"43,270",50,136,41,"2,346"
10506,2024-06-30,NRCC,1,120,0,1,0,2
10507,2024-06-30,GBCC,7,"21,996",9,29,5,513
10508,2024-06-30,SWCC,7,"52,092",19,44,9,"1,052"
10509,2024-06-30,RMCC,3,"3,529",11,25,7,574
10510,2024-06-30,EACC,0,0,0,0,0,0
10511,2024-06-30,SACC,3,"1,271",0,11,1,59
10512,2015-09-29,AKCC,1,"38,250",0,0,0,0
10513,2015-09-29,NWCC,21,"887,548",19,35,10,793
10514,2015-09-29,ONCC,4,"254,377",29,70,6,"1,404"
10515,2015-09-29,OSCC,2,"152,579",7,22,4,399
10516,2015-09-29,NRCC,12,"73,551",2,3,4,151
10517,2015-09-29,GBCC,4,"100,474",0,6,2,33
10518,2015-09-29,SWCC,0,0,0,0,0,0
10519,2015-09-29,RMCC,3,"1,419",1,11,2,84
10520,2015-09-29,EACC,0,0,0,0,0,0
10521,2015-09-29,SACC,5,"11,370",0,3,1,52
10522,2023-07-12,NWCC,8,"7,785",19,61,5,961
10523,2023-07-12,ONCC,0,0,0,0,0,0
10524,2023-07-12,OSCC,2,"1,873",3,5,0,128
10525,2023-07-12,NRCC,3,382,10,5,6,389
10526,2023-07-12,GBCC,3,"2,921",4,8,2,153
10527,2023-07-12,SWCC,14,"132,883",24,50,4,853
10528,2023-07-12,RMCC,5,"4,260",11,21,10,492
10529,2023-07-12,EACC,2,925,0,15,0,38
10530,2023-07-12,SACC,6,"3,059",0,5,0,41
10531,2018-07-23,NWCC,23,"181,545",210,371,54,"6,879"
10532,2018-07-23,ONCC,5,"42,271",11,46,3,375
10533,2018-07-23,OSCC,6,"37,102",75,230,24,"3,703"
10534,2018-07-23,NRCC,4,"2,644",14,9,5,381
10535,2018-07-23,GBCC,34,"648,057",59,176,27,"2,648"
10536,2018-07-23,SWCC,7,"12,511",7,12,1,262
10537,2018-07-23,RMCC,12,"219,643",8,45,13,748
10538,2018-07-23,EACC,1,547,4,4,1,110
10539,2018-07-23,SACC,14,"22,697",0,47,1,197
10540,2019-10-28,NWCC,0,0,0,0,0,0
10541,2019-10-28,ONCC,4,"70,946",89,589,22,"5,323"
10542,2019-10-28,OSCC,3,"18,977",8,69,0,524
10543,2019-10-28,NRCC,0,0,0,0,0,0
10544,2019-10-28,GBCC,2,"4,068",0,11,1,54
10545,2019-10-28,SWCC,0,0,0,0,0,0
10546,2019-10-28,RMCC,3,"11,053",2,9,5,198
10547,2019-10-28,EACC,0,0,0,0,0,0
10548,2019-10-28,SACC,4,"1,406",2,3,0,71
10549,2021-12-24,NWCC,0,0,0,0,0,0
10550,2021-12-24,ONCC,0,0,0,0,0,0
10551,2021-12-24,OSCC,0,0,0,0,0,0
10552,2021-12-24,NRCC,0,0,0,0,0,0
10553,2021-12-24,GBCC,0,0,0,0,0,0
10554,2021-12-24,SWCC,0,0,0,0,0,0
10555,2021-12-24,RMCC,2,"122,404",0,0,0,0
10556,2021-12-24,EACC,0,0,0,0,0,0
10557,2021-12-24,SACC,6,"45,096",1,14,0,49
10558,2020-10-25,NWCC,6,"858,414",5,13,1,336
10559,2020-10-25,ONCC,5,"1,512,243",40,91,14,"2,251"
10560,2020-10-25,OSCC,8,"796,581",39,51,26,"2,094"
10561,2020-10-25,NRCC,0,0,0,0,0,0
10562,2020-10-25,GBCC,6,"101,878",10,14,6,374
10563,2020-10-25,SWCC,6,"73,424",13,41,12,771
10564,2020-10-25,RMCC,10,"656,154",70,195,41,"3,143"
10565,2020-10-25,EACC,2,327,0,0,0,8
10566,2020-10-25,SACC,1,340,0,1,0,1
10567,2016-08-07,NWCC,15,"237,257",56,242,18,"2,606"
10568,2016-08-07,ONCC,1,"5,385",39,74,5,"1,431"
10569,2016-08-07,OSCC,5,"103,388",144,330,30,"6,131"
10570,2016-08-07,NRCC,15,"19,114.3",37,105,23,"1,698"
10571,2016-08-07,GBCC,16,"138,009",74,109,33,"2,772"
10572,2016-08-07,SWCC,14,"25,603",4,31,1,301
10573,2016-08-07,RMCC,7,"79,225.1",28,86,19,"1,461"
10574,2016-08-07,EACC,0,0,0,0,0,0
10575,2016-08-07,SACC,8,"10,259",0,8,2,69
10576,2022-06-10,NWCC,0,0,0,0,0,0
10577,2022-06-10,ONCC,1,570,0,4,0,19
10578,2022-06-10,OSCC,1,22,0,0,0,1
10579,2022-06-10,NRCC,0,0,0,0,0,0
10580,2022-06-10,GBCC,1,600,1,7,0,41
10581,2022-06-10,SWCC,8,"718,459",84,135,33,"3,944"
10582,2022-06-10,RMCC,2,963,0,2,0,15
10583,2022-06-10,EACC,0,0,0,0,0,0
10584,2022-06-10,SACC,4,"12,042",0,6,0,31
10585,2017-11-01,NWCC,2,"44,350.65",3,3,2,91
10586,2017-11-01,ONCC,5,"214,899",6,7,1,400
10587,2017-11-01,OSCC,3,"1,002",3,7,1,128
10588,2017-11-01,NRCC,1,561,0,1,0,3
10589,2017-11-01,GBCC,2,"1,293",1,6,1,42
10590,2017-11-01,SWCC,0,0,0,0,0,0
10591,2017-11-01,RMCC,0,0,0,0,0,0
10592,2017-11-01,EACC,0,0,0,0,0,0
10593,2017-11-01,SACC,1,100,0,2,0,267
10594,2025-01-15,NWCC,0,0,0,0,0,0
10595,2025-01-15,ONCC,0,0,0,0,0,0
10596,2025-01-15,OSCC,4,"39,681",165,829,60,"8,767"
10597,2025-01-15,NRCC,0,0,0,0,0,0
10598,2025-01-15,GBCC,0,0,0,0,0,0
10599,2025-01-15,SWCC,1,"8,346",1,5,1,119
10600,2025-01-15,RMCC,0,0,0,0,0,0
10601,2025-01-15,EACC,0,0,0,0,0,0
10602,2025-01-15,SACC,0,0,0,0,0,0
10603,2015-07-24,AKCC,42,"2,234,005",55,7,16,"1,594"
10604,2015-07-24,NWCC,16,"56,111",57,156,27,"2,261"
10605,2015-07-24,ONCC,2,"7,000",49,150,17,"1,787"
10606,2015-07-24,OSCC,5,"37,588",33,29,3,"1,035"
10607,2015-07-24,NRCC,8,"9,240",26,61,15,"1,049"
10608,2015-07-24,GBCC,3,"18,295",0,7,2,80
10609,2015-07-24,SWCC,4,"3,768",0,2,0,15
10610,2015-07-24,RMCC,6,124,2,4,0,66
10611,2015-07-24,EACC,0,0,0,0,0,0
10612,2015-07-24,SACC,11,"21,729",0,7,2,42
10613,2021-09-23,NWCC,16,"681,052",100,187,32,"4,253"
10614,2021-09-23,ONCC,7,"1,943,421",105,364,45,"6,242"
10615,2021-09-23,OSCC,4,"101,935",84,169,41,"3,084"
10616,2021-09-23,NRCC,20,"341,369",21,70,11,"1,251"
10617,2021-09-23,GBCC,4,"82,020",6,8,9,323
10618,2021-09-23,SWCC,1,"1,296",0,0,0,2
10619,2021-09-23,RMCC,4,"16,502",6,11,4,185
10620,2021-09-23,EACC,2,"26,897",0,12,3,165
10621,2021-09-23,SACC,4,"2,078",0,10,0,28
10622,2015-10-30,AKCC,0,0,0,0,0,0
10623,2015-10-30,NWCC,1,"83,148",0,1,0,4
10624,2015-10-30,ONCC,0,0,0,0,0,0
10625,2015-10-30,OSCC,1,40,24,85,0,799
10626,2015-10-30,NRCC,9,"116,079",0,1,3,37
10627,2015-10-30,GBCC,6,24,0,0,0,1
10628,2015-10-30,SWCC,0,0,0,0,0,0
10629,2015-10-30,RMCC,1,308,0,12,0,38
10630,2015-10-30,EACC,0,0,0,0,0,0
10631,2015-10-30,SACC,9,"8,580",4,13,0,225
10632,2019-09-21,NWCC,2,"24,505",3,1,2,114
10633,2019-09-21,ONCC,7,"69,236",18,37,6,"1,166"
10634,2019-09-21,OSCC,5,"13,133",13,22,5,586
10635,2019-09-21,NRCC,3,"3,308",0,5,0,32
10636,2019-09-21,GBCC,3,"6,214",2,6,3,99
10637,2019-09-21,SWCC,6,"35,489",2,10,1,149
10638,2019-09-21,RMCC,5,"4,993",5,6,1,213
10639,2019-09-21,EACC,0,0,0,0,0,0
10640,2019-09-21,SACC,13,"4,902",5,36,1,172
10641,2017-06-15,NWCC,0,0,0,0,0,0
10642,2017-06-15,ONCC,1,450,0,2,0,7
10643,2017-06-15,OSCC,2,"1,770",0,3,0,17
10644,2017-06-15,NRCC,0,0,0,0,0,0
10645,2017-06-15,GBCC,4,"11,144",3,4,0,111
10646,2017-06-15,SWCC,22,"62,617",66,155,32,"3,111"
10647,2017-06-15,RMCC,2,"18,723",10,21,6,385
10648,2017-06-15,EACC,0,0,0,0,0,0
10649,2017-06-15,SACC,7,"175,941",0,10,1,148
10650,2017-06-05,NWCC,0,0,0,0,0,0
10651,2017-06-05,ONCC,0,0,0,0,0,0
10652,2017-06-05,OSCC,0,0,0,0,0,0
10653,2017-06-05,NRCC,0,0,0,0,0,0
10654,2017-06-05,GBCC,4,"6,407",3,5,1,104
10655,2017-06-05,SWCC,9,"40,035",16,27,5,626
10656,2017-06-05,RMCC,2,0,1,0,1,43
10657,2017-06-05,EACC,0,0,0,0,0,0
10658,2017-06-05,SACC,7,"159,100",1,60,5,504
10659,2018-11-12,NWCC,0,0,0,0,0,0
10660,2018-11-12,ONCC,1,"111,000",86,571,21,"4,555"
10661,2018-11-12,OSCC,5,"92,716",59,460,25,"3,450"
10662,2018-11-12,NRCC,1,"2,090",0,0,0,0
10663,2018-11-12,GBCC,2,"9,321",2,2,0,59
10664,2018-11-12,SWCC,1,500,0,0,0,0
10665,2018-11-12,RMCC,0,0,0,0,0,0
10666,2018-11-12,EACC,0,0,0,0,0,0
10667,2018-11-12,SACC,1,0,3,4,0,87
10668,2018-04-18,NWCC,0,0,0,0,0,0
10669,2018-04-18,ONCC,0,0,0,0,0,0
10670,2018-04-18,OSCC,1,258,0,1,0,9
10671,2018-04-18,NRCC,0,0,0,0,0,0
10672,2018-04-18,GBCC,0,0,0,0,0,0
10673,2018-04-18,SWCC,6,"66,663",19,41,7,822
10674,2018-04-18,RMCC,2,"3,425",1,31,1,104
10675,2018-04-18,EACC,1,"5,791",1,2,1,39
10676,2018-04-18,SACC,51,"416,369",13,183,6,946
10677,2020-06-04,NWCC,3,"1,561",0,6,0,26
10678,2020-06-04,ONCC,0,0,0,0,0,0
10679,2020-06-04,OSCC,1,"1,395",0,1,0,9
10680,2020-06-04,NRCC,0,0,0,0,0,0
10681,2020-06-04,GBCC,5,"20,295",1,14,0,45
10682,2020-06-04,SWCC,7,"35,428",11,56,11,582
10683,2020-06-04,RMCC,0,0,0,0,0,0
10684,2020-06-04,EACC,0,0,0,0,0,0
10685,2020-06-04,SACC,2,"38,851",1,2,3,42
10686,2021-04-05,NWCC,1,211,0,1,0,3
10687,2021-04-05,ONCC,1,873,0,1,0,3
10688,2021-04-05,OSCC,0,0,0,0,0,0
10689,2021-04-05,NRCC,7,"35,217",0,56,0,203
10690,2021-04-05,GBCC,1,"1,751",1,3,0,27
10691,2021-04-05,SWCC,2,"2,341",4,9,3,147
10692,2021-04-05,RMCC,11,"33,801",2,237,0,777
10693,2021-04-05,EACC,10,"16,242",0,13,0,65
10694,2021-04-05,SACC,32,"32,400",8,94,3,408
10695,2024-07-05,NWCC,10,"36,702",37,55,11,"1,468"
10696,2024-07-05,ONCC,4,"5,116",47,249,13,"2,501"
10697,2024-07-05,OSCC,10,"33,040",50,141,18,"2,149"
10698,2024-07-05,NRCC,3,"1,935",3,2,2,86
10699,2024-07-05,GBCC,3,"4,062",6,13,7,337
10700,2024-07-05,SWCC,7,"45,762",9,17,3,459
10701,2024-07-05,RMCC,2,"2,083",18,31,6,820
10702,2024-07-05,EACC,0,0,0,0,0,0
10703,2024-07-05,SACC,9,"5,841",0,15,0,56
10704,2019-06-19,NWCC,2,532,0,2,0,9
10705,2019-06-19,ONCC,1,"2,512",1,5,0,58
10706,2019-06-19,OSCC,2,"2,355",3,2,6,157
10707,2019-06-19,NRCC,0,0,0,0,0,0
10708,2019-06-19,GBCC,2,667,0,14,0,65
10709,2019-06-19,SWCC,8,"53,342",18,45,10,974
10710,2019-06-19,RMCC,1,156,2,0,0,50
10711,2019-06-19,EACC,0,0,0,0,0,0
10712,2019-06-19,SACC,8,"1,885",1,5,0,30
10713,2019-06-09,NWCC,3,"21,070",2,27,0,143
10714,2019-06-09,ONCC,2,"2,300",10,72,9,807
10715,2019-06-09,OSCC,1,"1,127",0,2,0,6
10716,2019-06-09,NRCC,0,0,0,0,0,0
10717,2019-06-09,GBCC,0,0,0,0,0,0
10718,2019-06-09,SWCC,8,"24,352",18,28,5,567
10719,2019-06-09,RMCC,1,25,7,0,1,199
10720,2019-06-09,EACC,0,0,0,0,0,0
10721,2019-06-09,SACC,14,"4,493",0,29,1,134
10722,2024-07-15,NWCC,16,"267,208",118,234,30,"4,420"
10723,2024-07-15,ONCC,6,"24,434",114,284,25,"4,328"
10724,2024-07-15,OSCC,11,"85,902",122,346,51,"5,240"
10725,2024-07-15,NRCC,9,"35,554",12,68,7,664
10726,2024-07-15,GBCC,14,"70,976",34,78,16,"1,653"
10727,2024-07-15,SWCC,19,"91,852",36,64,12,"1,752"
10728,2024-07-15,RMCC,5,"4,184",3,34,3,248
10729,2024-07-15,EACC,1,"4,300",0,3,0,7
10730,2024-07-15,SACC,3,"1,602",0,9,1,30
10731,2021-04-15,NWCC,0,0,0,0,0,0
10732,2021-04-15,ONCC,0,0,0,0,0,0
10733,2021-04-15,OSCC,1,62,0,0,0,8
10734,2021-04-15,NRCC,2,"19,855",0,2,0,28
10735,2021-04-15,GBCC,1,660,2,7,0,65
10736,2021-04-15,SWCC,7,"10,690",12,18,2,423
10737,2021-04-15,RMCC,2,"5,461",0,0,0,6
10738,2021-04-15,EACC,9,"2,474",3,23,0,108
10739,2021-04-15,SACC,25,"13,531",4,52,1,218
10740,2018-11-02,NWCC,1,"175,258",2,0,0,225
10741,2018-11-02,ONCC,0,550,0,0,0,0
10742,2018-11-02,OSCC,1,"1,490",4,8,2,168
10743,2018-11-02,NRCC,0,0,0,0,0,0
10744,2018-11-02,GBCC,2,"9,446",2,11,0,56
10745,2018-11-02,SWCC,0,0,0,0,0,0
10746,2018-11-02,RMCC,1,866,0,0,0,4
10747,2018-11-02,EACC,0,0,0,0,0,0
10748,2018-11-02,SACC,5,5,4,5,0,301
10749,2020-06-14,NWCC,0,0,0,0,0,0
10750,2020-06-14,ONCC,1,"6,879",2,8,0,55
10751,2020-06-14,OSCC,3,"4,580",19,29,8,528
10752,2020-06-14,NRCC,0,0,0,0,0,0
10753,2020-06-14,GBCC,4,"3,081",1,8,0,69
10754,2020-06-14,SWCC,14,"133,532",46,94,18,"1,879"
10755,2020-06-14,RMCC,6,"4,228",7,10,2,189
10756,2020-06-14,EACC,0,0,0,0,0,0
10757,2020-06-14,SACC,10,"20,558",1,122,0,354
10758,2024-06-06,NWCC,0,0,0,0,0,0
10759,2024-06-06,ONCC,1,"14,168",0,4,0,20
10760,2024-06-06,OSCC,5,"5,489",8,6,0,191
10761,2024-06-06,NRCC,0,0,0,0,0,0
10762,2024-06-06,GBCC,0,0,0,0,0,0
10763,2024-06-06,SWCC,8,"45,463",16,41,13,"1,086"
10764,2024-06-06,RMCC,1,"5,699",1,1,0,49
10765,2024-06-06,EACC,0,0,0,0,0,0
10766,2024-06-06,SACC,7,"4,230",0,10,0,65
10767,2022-10-21,NWCC,16,"173,064",51,111,23,"2,058"
10768,2022-10-21,ONCC,3,"178,526",19,36,4,"1,260"
10769,2022-10-21,OSCC,1,"1,400",0,0,0,1
10770,2022-10-21,NRCC,8,"50,932",0,8,4,97
10771,2022-10-21,GBCC,2,"38,053",0,9,1,63
10772,2022-10-21,SWCC,0,0,0,0,0,0
10773,2022-10-21,RMCC,1,355,0,2,0,8
10774,2022-10-21,EACC,2,457,0,4,0,17
10775,2022-10-21,SACC,13,"6,603",0,14,0,84
10776,2016-09-22,NWCC,5,"11,340",2,7,1,124
10777,2016-09-22,ONCC,2,"36,442",13,9,1,562
10778,2016-09-22,OSCC,5,"175,896",76,328,38,"4,174"
10779,2016-09-22,NRCC,4,"29,548",3,7,4,121
10780,2016-09-22,GBCC,21,"223,420.75",14,29,16,738
10781,2016-09-22,SWCC,5,"4,891",14,24,3,509
10782,2016-09-22,RMCC,6,"74,749.25",6,11,3,281
10783,2016-09-22,EACC,0,0,0,0,0,0
10784,2016-09-22,SACC,0,"1,681",0,0,0,0
10785,2023-05-24,NWCC,3,"3,070",1,6,0,42
10786,2023-05-24,ONCC,0,0,0,0,0,0
10787,2023-05-24,OSCC,0,0,0,0,0,0
10788,2023-05-24,NRCC,0,0,0,0,0,0
10789,2023-05-24,GBCC,1,"3,146",0,4,0,16
10790,2023-05-24,SWCC,4,"3,611",3,10,0,112
10791,2023-05-24,RMCC,0,0,0,0,0,0
10792,2023-05-24,EACC,2,325,0,2,0,4
10793,2023-05-24,SACC,4,"57,201",2,34,13,513
10794,2022-07-25,NWCC,2,"1,583",0,14,0,63
10795,2022-07-25,ONCC,3,"6,846",1,4,0,59
10796,2022-07-25,OSCC,3,"20,890",76,299,25,"3,242"
10797,2022-07-25,NRCC,6,"2,981",13,25,7,472
10798,2022-07-25,GBCC,11,"97,906",38,73,17,"1,495"
10799,2022-07-25,SWCC,11,"706,519",23,16,8,"1,042"
10800,2022-07-25,RMCC,6,"19,632",3,45,2,206
10801,2022-07-25,EACC,0,0,0,0,0,0
10802,2022-07-25,SACC,25,"36,291",8,66,4,529
10803,2020-03-27,NWCC,0,0,0,0,0,0
10804,2020-03-27,ONCC,0,0,0,0,0,0
10805,2020-03-27,OSCC,0,0,0,0,0,0
10806,2020-03-27,NRCC,0,0,0,0,0,0
10807,2020-03-27,GBCC,0,0,0,0,0,0
10808,2020-03-27,SWCC,0,0,0,0,0,0
10809,2020-03-27,RMCC,0,0,0,0,0,0
10810,2020-03-27,EACC,0,0,0,0,0,0
10811,2020-03-27,SACC,6,"3,267",1,6,0,22
10812,2018-06-06,NWCC,2,"2,370",1,10,0,65
10813,2018-06-06,ONCC,1,484,0,5,0,17
10814,2018-06-06,OSCC,4,"2,677",41,121,12,"1,311"
10815,2018-06-06,NRCC,0,0,0,0,0,0
10816,2018-06-06,GBCC,2,"4,004",0,2,0,6
10817,2018-06-06,SWCC,10,"86,992",43,93,20,"1,873"
10818,2018-06-06,RMCC,3,"4,604",16,22,7,642
10819,2018-06-06,EACC,1,818,0,0,0,3
10820,2018-06-06,SACC,5,"11,563",0,17,0,87
10821,2020-11-10,NWCC,4,"365,112",3,19,0,144
10822,2020-11-10,ONCC,4,"1,514,281",12,22,4,858
10823,2020-11-10,OSCC,8,"843,588",16,18,11,"1,083"
10824,2020-11-10,NRCC,2,"6,493",0,9,1,47
10825,2020-11-10,GBCC,8,"93,751",0,18,2,99
10826,2020-11-10,SWCC,3,"37,458",2,4,0,64
10827,2020-11-10,RMCC,8,"628,559",10,60,5,905
10828,2020-11-10,EACC,2,600,0,11,1,30
10829,2020-11-10,SACC,8,"203,116",3,37,0,176
10830,2018-06-16,NWCC,2,"3,688",1,8,2,67
10831,2018-06-16,ONCC,3,"5,920",10,12,1,216
10832,2018-06-16,OSCC,6,"2,526",17,47,0,467
10833,2018-06-16,NRCC,0,0,0,0,0,0
10834,2018-06-16,GBCC,8,"16,274",27,50,11,"1,117"
10835,2018-06-16,SWCC,13,"102,050",33,48,14,"1,189"
10836,2018-06-16,RMCC,7,"54,225",46,123,18,"2,108"
10837,2018-06-16,EACC,0,0,0,0,0,0
10838,2018-06-16,SACC,10,"27,587",0,18,0,98
10839,2024-10-01,NWCC,24,"511,163",65,155,14,"3,223"
10840,2024-10-01,ONCC,1,"429,603",0,2,0,102
10841,2024-10-01,OSCC,4,"135,690",46,123,8,"2,067"
10842,2024-10-01,NRCC,9,"23,984",0,3,0,49
10843,2024-10-01,GBCC,17,"423,040",56,100,30,"2,921"
10844,2024-10-01,SWCC,5,"41,141",4,16,1,196
10845,2024-10-01,RMCC,10,"47,601",6,28,2,287
10846,2024-10-01,EACC,0,0,0,0,0,0
10847,2024-10-01,SACC,3,0,0,35,0,593
10848,2015-06-01,AKCC,5,"3,414",4,1,2,117
10849,2015-06-01,NWCC,0,0,0,0,0,0
10850,2015-06-01,ONCC,0,0,0,0,0,0
10851,2015-06-01,OSCC,0,0,0,0,0,0
10852,2015-06-01,NRCC,0,0,0,0,0,0
10853,2015-06-01,GBCC,1,748,0,3,1,23
10854,2015-06-01,SWCC,0,0,0,0,0,0
10855,2015-06-01,RMCC,0,0,0,0,0,0
10856,2015-06-01,EACC,1,285,0,0,0,1
10857,2015-06-01,SACC,16,"50,673.4",4,13,6,285
10858,2021-08-16,NWCC,34,"944,300",186,496,82,"8,947"
10859,2021-08-16,ONCC,12,"971,879",154,803,51,"10,518"
10860,2021-08-16,OSCC,1,"1,927",0,0,2,27
10861,2021-08-16,NRCC,38,"695,087",71,296,40,"4,585"
10862,2021-08-16,GBCC,11,"94,607",29,33,20,"1,229"
10863,2021-08-16,SWCC,1,"1,296",0,3,0,22
10864,2021-08-16,RMCC,5,"19,930",4,20,5,243
10865,2021-08-16,EACC,3,844,0,11,2,68
10866,2021-08-16,SACC,0,0,0,0,0,0
10867,2017-02-03,NWCC,0,0,0,0,0,0
10868,2017-02-03,ONCC,0,0,0,0,0,0
10869,2017-02-03,OSCC,0,0,0,0,0,0
10870,2017-02-03,NRCC,0,0,0,0,0,0
10871,2017-02-03,GBCC,0,0,0,0,0,0
10872,2017-02-03,SWCC,0,0,0,0,0,0
10873,2017-02-03,RMCC,2,940,0,22,0,100
10874,2017-02-03,EACC,1,118.89,0,2,0,12
10875,2017-02-03,SACC,27,"13,268",2,95,3,400
10876,2015-06-11,AKCC,9,"51,673.5",2,0,3,81
10877,2015-06-11,NWCC,4,690,13,16,7,357
10878,2015-06-11,ONCC,1,800,3,3,1,99
10879,2015-06-11,OSCC,2,85,4,14,1,97
10880,2015-06-11,NRCC,0,0,0,0,0,0
10881,2015-06-11,GBCC,3,"7,287.1",0,4,0,15
10882,2015-06-11,SWCC,2,"7,750",2,7,2,134
10883,2015-06-11,RMCC,0,0,0,0,0,0
10884,2015-06-11,EACC,0,0,0,0,0,0
10885,2015-06-11,SACC,6,"36,736.1",2,2,3,77
10886,2021-08-06,NWCC,39,"756,931",196,498,80,"8,507"
10887,2021-08-06,ONCC,11,"625,901",144,655,54,"8,117"
10888,2021-08-06,OSCC,3,"3,036",5,5,1,152
10889,2021-08-06,NRCC,43,"551,562",64,411,55,"5,472"
10890,2021-08-06,GBCC,12,"99,120",23,36,16,"1,078"
10891,2021-08-06,SWCC,0,0,0,0,0,0
10892,2021-08-06,RMCC,9,"22,455",3,27,7,335
10893,2021-08-06,EACC,1,265,1,1,0,22
10894,2021-08-06,SACC,1,2,0,1,0,3
10895,2017-10-24,NWCC,3,"231,128",5,5,3,191
10896,2017-10-24,ONCC,7,"201,465",72,212,6,"3,870"
10897,2017-10-24,OSCC,2,"19,306",10,18,10,391
10898,2017-10-24,NRCC,5,"162,651",1,24,2,114
10899,2017-10-24,GBCC,1,300,0,6,3,29
10900,2017-10-24,SWCC,2,"2,192.78",0,13,0,21
10901,2017-10-24,RMCC,0,0,0,0,0,0
10902,2017-10-24,EACC,3,"1,925",0,2,0,35
10903,2017-10-24,SACC,2,"11,858",0,2,0,7
10904,2022-09-28,NWCC,12,"324,703",45,92,30,"2,544"
10905,2022-09-28,ONCC,4,"184,352",27,49,0,"1,767"
10906,2022-09-28,OSCC,3,"2,473",4,8,2,167
10907,2022-09-28,NRCC,11,"52,433",11,38,7,684
10908,2022-09-28,GBCC,4,"183,716",12,31,7,882
10909,2022-09-28,SWCC,0,0,0,0,0,0
10910,2022-09-28,RMCC,3,"3,444",0,15,0,49
10911,2022-09-28,EACC,0,0,0,0,0,0
10912,2022-09-28,SACC,15,"6,733",0,51,0,170
10913,2017-07-30,NWCC,20,"75,046",43,109,16,"1,649"
10914,2017-07-30,ONCC,4,"4,688",18,17,0,652
10915,2017-07-30,OSCC,6,"102,046",80,212,10,"3,336"
10916,2017-07-30,NRCC,28,"99,692",59,164,24,"2,661"
10917,2017-07-30,GBCC,25,"169,106",45,90,19,"1,827"
10918,2017-07-30,SWCC,5,"1,524",0,3,0,52
10919,2017-07-30,RMCC,5,"7,257",3,7,1,105
10920,2017-07-30,EACC,0,0,0,0,0,0
10921,2017-07-30,SACC,6,"19,472",0,19,0,77
10922,2023-02-17,NWCC,0,0,0,0,0,0
10923,2023-02-17,ONCC,0,0,0,0,0,0
10924,2023-02-17,OSCC,0,0,0,0,0,0
10925,2023-02-17,NRCC,0,0,0,0,0,0
10926,2023-02-17,GBCC,0,0,0,0,0,0
10927,2023-02-17,SWCC,1,509,0,1,0,3
10928,2023-02-17,RMCC,0,0,0,0,0,0
10929,2023-02-17,EACC,4,4,0,18,0,75
10930,2023-02-17,SACC,8,"1,206",4,8,0,100
10931,2017-07-20,NWCC,14,"15,839",51,103,11,"1,604"
10932,2017-07-20,ONCC,5,"92,311",67,52,6,960
10933,2017-07-20,OSCC,8,"162,425",135,582,38,"6,467"
10934,2017-07-20,NRCC,35,"82,634.2",50,84,23,"1,976"
10935,2017-07-20,GBCC,24,"523,204",37,101,16,"1,478"
10936,2017-07-20,SWCC,9,"148,592",4,14,3,225
10937,2017-07-20,RMCC,10,"25,439.7",11,26,5,523
10938,2017-07-20,EACC,0,0,0,0,0,0
10939,2017-07-20,SACC,1,109,0,1,1,9
10940,2020-08-09,NWCC,12,"13,243",40,37,7,"1,257"
10941,2020-08-09,ONCC,9,"124,143",42,70,18,"1,988"
10942,2020-08-09,OSCC,5,"43,062",78,284,30,"4,069"
10943,2020-08-09,NRCC,8,"10,763",10,34,10,443
10944,2020-08-09,GBCC,20,"63,965",45,82,23,"1,883"
10945,2020-08-09,SWCC,10,"26,497",17,30,9,733
10946,2020-08-09,RMCC,7,"31,690",12,50,5,781
10947,2020-08-09,EACC,0,0,0,0,0,0
10948,2020-08-09,SACC,5,"12,413",4,10,1,111
10949,2024-09-08,NWCC,35,"616,046",216,377,44,"8,421"
10950,2024-09-08,ONCC,3,"445,841",33,69,12,"1,606"
10951,2024-09-08,OSCC,5,"122,362",88,292,35,"4,078"
10952,2024-09-08,NRCC,20,"39,524",47,54,12,"1,151"
10953,2024-09-08,GBCC,28,"348,505",129,268,37,"5,242"
10954,2024-09-08,SWCC,6,"11,287",10,32,2,562
10955,2024-09-08,RMCC,8,"452,159",5,21,0,198
10956,2024-09-08,EACC,0,0,0,0,0,0
10957,2024-09-08,SACC,5,980,0,1,1,34
10958,2019-08-14,NWCC,12,"66,538",37,76,18,"1,752"
10959,2019-08-14,ONCC,2,"1,245",27,22,3,570
10960,2019-08-14,OSCC,3,"2,211",5,13,1,206
10961,2019-08-14,NRCC,14,"15,137",28,37,6,"1,098"
10962,2019-08-14,GBCC,21,"135,469",39,80,14,"1,678"
